Date	Open	High	Low	Close
Jun 23, 2025 00:00	178.779	180.873	178.68	179.984
Jun 22, 2025 00:00	179.351	179.358	178.689	178.779
Jun 20, 2025 00:00	177.879	178.677	177.753	178.629
Jun 19, 2025 00:00	177.141	178.222	176.747	177.878
Jun 18, 2025 00:00	177.966	178.247	176.841	177.211
Jun 17, 2025 00:00	177.823	178.365	177.613	177.96
Jun 16, 2025 00:00	178.051	178.091	177.402	177.829
Jun 15, 2025 00:00	177.269	178.216	177.165	178.053
Jun 13, 2025 00:00	177.148	177.67	176.898	177.385
Jun 12, 2025 00:00	176.14	177.152	175.873	177.152
Jun 11, 2025 00:00	176.178	176.845	175.954	176.149
Jun 10, 2025 00:00	176.002	176.396	175.763	176.18
Jun 09, 2025 00:00	176.153	176.221	175.573	176.002
Jun 08, 2025 00:00	176.254	176.254	175.937	176.153
Jun 06, 2025 00:00	175.183	176.309	175.079	176.15
Jun 05, 2025 00:00	174.414	175.264	174.351	175.18
Jun 04, 2025 00:00	174.75	175.233	174.205	174.412
Jun 03, 2025 00:00	174.544	175.043	174.138	174.746
Jun 02, 2025 00:00	174.867	175.086	174.324	174.541
Jun 01, 2025 00:00	174.535	175.071	174.501	174.866
May 30, 2025 00:00	174.861	175.719	174.358	174.974
May 29, 2025 00:00	174.986	175.452	174.862	174.863
May 28, 2025 00:00	174.184	175.361	173.986	174.997
May 27, 2025 00:00	173.841	174.798	173.501	174.177
May 26, 2025 00:00	173.661	174.158	173.263	173.833
May 25, 2025 00:00	173.428	173.94	173.371	173.663
May 23, 2025 00:00	173.657	173.833	173.089	173.609
May 22, 2025 00:00	174.187	174.194	173.21	173.656
May 21, 2025 00:00	174.54	174.962	173.731	174.185
May 20, 2025 00:00	173.604	174.581	173.129	174.548
May 19, 2025 00:00	173.868	174.198	173.333	173.603
May 18, 2025 00:00	173.451	174.098	173.451	173.868
May 16, 2025 00:00	174.367	174.409	173.64	173.886
May 15, 2025 00:00	174.282	174.541	173.68	174.362
May 14, 2025 00:00	175.719	175.776	173.903	174.283
May 13, 2025 00:00	175.472	176.176	175.163	175.717
May 12, 2025 00:00	174.864	175.935	174.748	175.469
May 11, 2025 00:00	175.004	175.086	174.753	174.859
May 09, 2025 00:00	175.48	175.619	174.523	174.791
May 08, 2025 00:00	174.555	175.63	174.256	175.481
May 07, 2025 00:00	173.224	174.985	172.885	174.552
May 06, 2025 00:00	174.781	174.835	172.876	173.238
May 05, 2025 00:00	175.507	175.583	174.401	174.78
May 04, 2025 00:00	174.996	175.639	174.935	175.514
May 02, 2025 00:00	175.434	176.167	174.578	175.358
May 01, 2025 00:00	173.151	175.59	172.999	175.436
Apr 30, 2025 00:00	172.727	173.66	172.634	173.155
Apr 29, 2025 00:00	173.003	173.287	172.318	172.725
Apr 28, 2025 00:00	173.15	173.673	172.608	173.206
Apr 27, 2025 00:00	173.149	173.674	172.968	173.633
Apr 25, 2025 00:00	172.427	173.646	172.044	173.608
Apr 24, 2025 00:00	172.591	172.859	172.223	172.424
Apr 23, 2025 00:00	172.719	172.934	172.114	172.588
Apr 22, 2025 00:00	174.093	174.18	172.597	172.705
Apr 21, 2025 00:00	174.253	174.981	173.575	174.091
Apr 20, 2025 00:00	173.552	174.318	173.229	174.257
Apr 18, 2025 00:00	173.656	174.09	173.401	174.04
Apr 17, 2025 00:00	174.335	174.829	173.178	173.647
Apr 16, 2025 00:00	174.374	175.052	174.066	174.338
Apr 15, 2025 00:00	175.433	175.792	173.657	174.378
Apr 14, 2025 00:00	175.623	176.021	174.108	175.436
Apr 13, 2025 00:00	175.648	176.005	175.266	175.622
Apr 11, 2025 00:00	175.113	176.469	174.022	175.99
Apr 10, 2025 00:00	172.273	175.613	171.47	175.107
Apr 09, 2025 00:00	172.383	172.959	171.672	172.277
Apr 08, 2025 00:00	171.882	172.768	171.107	172.385
Apr 07, 2025 00:00	170.745	172.818	170.405	171.891
Apr 06, 2025 00:00	169.979	170.944	169.601	170.748
Apr 04, 2025 00:00	170.22	171.447	169.674	170.701
Apr 03, 2025 00:00	168.624	170.344	168.104	170.217
Apr 02, 2025 00:00	169.444	170.666	168.18	168.632
Apr 01, 2025 00:00	169.622	169.784	168.91	169.455
Mar 31, 2025 00:00	169.837	170.043	168.951	169.626
Mar 30, 2025 00:00	170.054	170.144	169.534	169.84
Mar 28, 2025 00:00	171.098	171.357	169.992	170.04
Mar 27, 2025 00:00	170.163	171.441	169.912	171.1
Mar 26, 2025 00:00	169.876	170.508	169.763	170.163
Mar 25, 2025 00:00	170.809	170.941	169.692	169.876
Mar 24, 2025 00:00	168.907	170.852	168.906	170.793
Mar 21, 2025 00:00	168.563	169.359	168.358	169.002
Mar 20, 2025 00:00	169.364	169.487	168.119	168.555
Mar 19, 2025 00:00	170.483	171.033	169.23	169.371
Mar 18, 2025 00:00	169.523	170.567	169.442	170.479
Mar 17, 2025 00:00	168.062	169.553	167.958	169.523
Mar 16, 2025 00:00	167.89	168.168	167.876	168.067
Mar 14, 2025 00:00	167.579	168.553	167.476	167.865
Mar 13, 2025 00:00	168.164	168.241	166.622	167.595
Mar 12, 2025 00:00	167.581	168.783	167.367	168.158
Mar 11, 2025 00:00	167.119	168.274	166.852	167.581
Mar 10, 2025 00:00	168.219	168.297	166.823	167.118
Mar 09, 2025 00:00	167.935	168.265	167.554	168.215
Mar 07, 2025 00:00	167.693	168.364	167.137	168.094
Mar 06, 2025 00:00	166.968	167.702	166.308	167.697
Mar 05, 2025 00:00	168.349	168.712	166.825	167.135
Mar 04, 2025 00:00	166.482	168.557	166.084	168.35
Mar 03, 2025 00:00	166.834	168.0	166.31	166.47
Mar 02, 2025 00:00	166.774	166.774	166.774	166.774
Feb 28, 2025 00:00	166.415	167.312	165.859	166.759
Feb 27, 2025 00:00	166.457	167.088	166.199	166.741
Feb 26, 2025 00:00	167.009	167.409	166.338	166.433
Feb 25, 2025 00:00	166.745	167.58	166.365	167.009
Feb 24, 2025 00:00	166.261	167.124	166.01	167.049
Feb 23, 2025 00:00	166.09	166.369	165.911	166.262
Feb 21, 2025 00:00	166.491	167.751	165.973	166.285
Feb 20, 2025 00:00	167.182	167.219	166.005	166.437
Feb 19, 2025 00:00	168.108	168.494	167.13	167.179
Feb 18, 2025 00:00	168.061	168.853	167.89	168.112
Feb 17, 2025 00:00	168.901	168.963	167.895	168.11
Feb 16, 2025 00:00	169.343	169.382	168.873	168.909
Feb 14, 2025 00:00	169.379	169.652	168.638	169.3
Feb 13, 2025 00:00	168.891	169.752	168.73	169.365
Feb 12, 2025 00:00	167.289	169.473	167.257	168.838
Feb 11, 2025 00:00	166.679	167.308	166.416	167.308
Feb 10, 2025 00:00	166.048	167.579	165.919	166.532
Feb 09, 2025 00:00	166.048	166.752	165.919	166.734
Feb 07, 2025 00:00	167.222	167.876	165.874	166.416
Feb 06, 2025 00:00	169.055	169.434	167.003	167.02
Feb 05, 2025 00:00	170.345	170.641	168.828	169.205
Feb 04, 2025 00:00	169.815	171.049	169.683	170.221
Feb 03, 2025 00:00	169.766	170.414	168.56	170.323
Feb 02, 2025 00:00	168.903	169.893	168.903	169.754
Jan 31, 2025 00:00	169.473	170.627	169.167	170.299
Jan 30, 2025 00:00	171.201	171.222	169.364	169.393
Jan 29, 2025 00:00	172.03	172.314	170.913	171.2
Jan 28, 2025 00:00	171.264	172.179	171.205	172.029
Jan 27, 2025 00:00	171.901	172.271	171.086	171.265
Jan 26, 2025 00:00	171.902	171.994	171.625	171.71
Jan 24, 2025 00:00	172.046	172.687	171.213	172.101
Jan 23, 2025 00:00	172.486	172.916	171.656	172.049
Jan 22, 2025 00:00	171.505	172.796	171.406	172.586
Jan 21, 2025 00:00	171.364	171.845	170.732	171.768
Jan 20, 2025 00:00	170.876	171.727	170.506	171.369
Jan 19, 2025 00:00	170.852	171.073	170.5221344209364	170.9084914489918
Jan 17, 2025 00:00	170.5058005134706	171.1522466997931	170.1997868939798	170.779704286778
Jan 16, 2025 00:00	171.235	171.539	170.262	170.304
Jan 15, 2025 00:00	173.2	173.22	171.12	171.257
Jan 14, 2025 00:00	171.745	173.213	171.524	173.199
Jan 13, 2025 00:00	172.203	172.242	171.194	171.749
Jan 12, 2025 00:00	171.984	172.24	171.902	172.211
Jan 10, 2025 00:00	173.291	173.666	171.741	172.082
Jan 09, 2025 00:00	173.655	173.818	172.882	173.29
Jan 08, 2025 00:00	173.943	174.073	173.381	173.653
Jan 07, 2025 00:00	174.304	174.907	173.546	173.948
Jan 06, 2025 00:00	173.208	174.496	173.137	174.298
Jan 05, 2025 00:00	172.769	173.28	172.766	173.204
Jan 03, 2025 00:00	172.525	173.127	172.362	173.062
Jan 02, 2025 00:00	173.749	173.878	172.421	172.523
Jan 01, 2025 00:00	173.18	173.811	173.179	173.761
Dec 31, 2024 00:00	173.824	173.858	172.743	173.301
Dec 30, 2024 00:00	175.152	175.41	173.042	173.824
Dec 29, 2024 00:00	174.963	175.166	174.802	175.144
Dec 27, 2024 00:00	175.611	175.757	174.749	175.126
Dec 26, 2024 00:00	174.687	175.83	174.596	175.611
Dec 25, 2024 00:00	174.38	174.789	165.2544733541908	174.685
Dec 24, 2024 00:00	174.641	174.995	174.222	174.415
Dec 23, 2024 00:00	175.294	175.435	174.554	174.822
Dec 22, 2024 00:00	174.413	175.419	174.413	175.279
Dec 20, 2024 00:00	175.35	175.728	174.643	175.036
Dec 19, 2024 00:00	171.516	175.816	171.449	175.349
Dec 18, 2024 00:00	172.064	172.553	171.262	171.513
Dec 17, 2024 00:00	172.351	172.634	171.361	172.063
Dec 16, 2024 00:00	172.073	172.888	171.979	172.352
Dec 15, 2024 00:00	171.902	172.158	171.692	172.075
Dec 13, 2024 00:00	171.057	172.301	170.994	172.1
Dec 12, 2024 00:00	172.252	173.009	170.842	171.052
Dec 11, 2024 00:00	171.935	172.962	170.864	172.377
Dec 10, 2024 00:00	172.303	172.63	171.928	171.997
Dec 09, 2024 00:00	170.589	172.444	170.255	172.298
Dec 08, 2024 00:00	170.463	170.725	170.463	170.592
Dec 06, 2024 00:00	170.674	171.961	170.373	170.78
Dec 05, 2024 00:00	170.326	171.02	169.423	170.908
Dec 04, 2024 00:00	168.781	170.579	168.651	170.333
Dec 03, 2024 00:00	168.574	169.554	168.038	168.775
Dec 02, 2024 00:00	169.876	170.366	168.207	168.684
Dec 01, 2024 00:00	169.854	170.084	169.508	169.865
Nov 29, 2024 00:00	171.457	171.637	169.736	169.756
Nov 28, 2024 00:00	171.507	171.881	171.105	171.322
Nov 27, 2024 00:00	172.579	172.711	170.959	171.515
Nov 26, 2024 00:00	173.919	173.934	172.478	172.571
Nov 25, 2024 00:00	172.992	174.065	172.633	173.672
Nov 24, 2024 00:00	172.992	173.281	172.842	173.101
Nov 22, 2024 00:00	174.102	174.851	172.556	173.074
Nov 21, 2024 00:00	175.707	175.806	173.797	173.823
Nov 20, 2024 00:00	175.397	176.103	175.261	175.712
Nov 19, 2024 00:00	175.041	175.429	173.546	175.397
Nov 18, 2024 00:00	174.05	175.154	173.396	175.043
Nov 17, 2024 00:00	173.434	174.159	173.434	174.044
Nov 15, 2024 00:00	175.383	176.004	173.622	173.817
Nov 14, 2024 00:00	175.463	175.913	175.123	175.72
Nov 13, 2024 00:00	175.312	175.761	175.13	175.461
Nov 12, 2024 00:00	174.382	175.472	174.092	175.309
Nov 11, 2024 00:00	174.135	175.185	174.061	174.381
Nov 10, 2024 00:00	174.1995231201567	174.5526108353395	173.6752681321015	174.511
Nov 08, 2024 00:00	175.4873764976812	175.5600382206179	171.639	174.25
Nov 07, 2024 00:00	176.1970587922546	176.4343237694018	174.2393723041878	175.494
Nov 06, 2024 00:00	175.648	176.6660277298575	173.651	176.193
Nov 05, 2024 00:00	176.3498414455062	176.6910887715114	174.287	175.57622985581
Nov 04, 2024 00:00	175.335	176.3104152484683	173.753	176.1725899127474
Nov 03, 2024 00:00	175.473	175.8075281006007	174.961	175.504
Nov 01, 2024 00:00	175.974509553598	176.6383585552221	169.126	175.8079742042236
Oct 31, 2024 00:00	176.807	177.283	172.701	175.938
Oct 30, 2024 00:00	176.6823286240917	177.112	176.127	176.846
Oct 29, 2024 00:00	177.0018602065471	177.2065416969128	176.127	176.733
Oct 28, 2024 00:00	175.935	177.2306113943125	175.87197	177.11
Oct 27, 2024 00:00	176.357	176.6676982509311	175.676	176.116
Oct 25, 2024 00:00	175.2669589613937	175.8432009575514	174.9962718363869	175.7132172240624
Oct 24, 2024 00:00	176.068302912289	176.3130285836634	174.67	175.277
Oct 23, 2024 00:00	174.6169648206796	176.540474584979	173.425	176.2563405603236
Oct 22, 2024 00:00	173.981	174.665141563019	172.108	174.603
Oct 21, 2024 00:00	172.955	174.21	172.407	174.015
Oct 20, 2024 00:00	172.659	172.99	172.609	172.945
Oct 18, 2024 00:00	173.285042694042	173.3515195430715	172.239	172.89
Oct 17, 2024 00:00	172.692	173.548	172.3620121237903	173.308
Oct 16, 2024 00:00	172.858	173.3948276596652	171.82	172.748
Oct 15, 2024 00:00	173.607	173.692	172.789	172.822
Oct 14, 2024 00:00	173.9105382218618	173.997270614325	172.615	173.607
Oct 13, 2024 00:00	174.029	174.085	173.91	173.956
Oct 11, 2024 00:00	173.575	174.1572434961473	173.2138284250961	173.8067594772217
Oct 10, 2024 00:00	173.342	173.893	173.073	173.615
Oct 09, 2024 00:00	172.737	173.719	172.5937334041424	173.343
Oct 08, 2024 00:00	173.2261055862885	173.4825472954969	171.896	172.7790469106944
Oct 07, 2024 00:00	173.239	173.68	172.127	173.3524538601785
Oct 06, 2024 00:00	172.325	173.4948768535608	172.296	173.25
Oct 04, 2024 00:00	172.3786526535258	173.51	166.07	173.2777836747691
Oct 03, 2024 00:00	172.441	172.986	171.59	172.378
Oct 02, 2024 00:00	169.834	172.801	169.776	172.441
Oct 01, 2024 00:00	169.995	170.704	169.373	169.844
Sep 30, 2024 00:00	169.683	170.019	168.307	169.991
Sep 29, 2024 00:00	169.0415128071427	169.904	168.437	169.691
Sep 27, 2024 00:00	171.3888536513172	172.5368314407531	165.483	169.1709292412617
Sep 26, 2024 00:00	170.093	171.438926467032	158.922	171.397
Sep 25, 2024 00:00	169.843	170.71	165.779	170.079
Sep 24, 2024 00:00	169.504	170.54	169.357	169.854
Sep 23, 2024 00:00	169.285	169.795	168.512	169.505
Sep 22, 2024 00:00	169.177	169.395	168.995	169.278
Sep 20, 2024 00:00	168.4890246351233	169.965603832113	162.301	169.1619288271215
Sep 19, 2024 00:00	168.407	169.232	161.691	168.4992020967418
Sep 18, 2024 00:00	167.7784977533222	168.4633441675695	152.164	168.364
Sep 17, 2024 00:00	166.672	168.136	166.2077037667589	167.777
Sep 16, 2024 00:00	166.072	167.047	165.304	166.688
Sep 15, 2024 00:00	165.943	166.066	165.567	166.065
Sep 13, 2024 00:00	166.517	166.56	160.859	165.98
Sep 12, 2024 00:00	167.2771328149963	167.58	164.838	166.494
Sep 11, 2024 00:00	167.9717304642291	168.1676469642915	166.069	167.279
Sep 10, 2024 00:00	168.5112509331343	169.3531169940222	167.092	167.977
Sep 09, 2024 00:00	168.8	169.4184135251676	167.0154743784881	168.553
Sep 08, 2024 00:00	168.394	168.853	168.122	168.822
Sep 06, 2024 00:00	169.877	170.2921731712519	167.853	168.8322808519748
Sep 05, 2024 00:00	169.359	170.06	168.646	169.911
Sep 04, 2024 00:00	171.006	171.4342035162493	149.4	169.334
Sep 03, 2024 00:00	172.343428341009	172.65948984462	169.358	170.99
Sep 02, 2024 00:00	172.087	172.815	171.552	172.354
Aug 30, 2024 00:00	171.0475287399184	172.07	165.507	166.694
Aug 29, 2024 00:00	171.557	172.276000598329	170.497	171.0457063711911
Aug 28, 2024 00:00	171.0400722789116	171.8523105834116	166.3332443970117	171.5698208298631
Aug 27, 2024 00:00	170.568	171.3217646184236	169.047	171.0364363002488
Aug 26, 2024 00:00	169.866	171.01	168.194	170.561
Aug 23, 2024 00:00	171.625	171.7515049107615	168.586	170.2650158061117
Aug 22, 2024 00:00	170.4868570706433	171.8606443982132	168.532	171.636
Aug 21, 2024 00:00	170.2649501573701	171.6665087436699	165.402	170.492
Aug 20, 2024 00:00	170.0745574133911	170.9651567214214	167.694	170.2631578947369
Aug 19, 2024 00:00	170.5256060463512	170.6967127303183	168.2880520297913	170.044
Aug 16, 2024 00:00	170.999	171.3782954343113	169.327	170.3694400837258
Aug 15, 2024 00:00	170.235	171.23	169.599	171.0100883514005
Aug 14, 2024 00:00	169.839	170.7335030185742	162.748	170.215
Aug 13, 2024 00:00	169.938	170.635381577419	162.952	169.809
Aug 12, 2024 00:00	170.01	170.3367684558808	158.867	169.939
Aug 09, 2024 00:00	170.31	170.4501019836615	154.636	154.881
Aug 08, 2024 00:00	170.047	170.8644610458911	159.503	170.31
Aug 07, 2024 00:00	169.7054246928154	172.1774838675271	159.227	170.042
Aug 06, 2024 00:00	170.5683796746318	171.1743468136469	160.598	169.7307275400582
Aug 05, 2024 00:00	169.992	170.59	131.937	170.457
Aug 02, 2024 00:00	170.87	171.6056200418424	167.784	170.83
Aug 01, 2024 00:00	170.53	172.2004334267139	166.349	170.9089943718806
Jul 31, 2024 00:00	172.965	174.3387434554974	170.053	170.521
Jul 30, 2024 00:00	173.551	174.892	158.504	173.0782938666834
Jul 29, 2024 00:00	174.271	174.499734372233	172.007	173.5943513313378
Jul 26, 2024 00:00	174.481	175.123789469295	170.813	173.9189329998958
Jul 25, 2024 00:00	173.8849685737813	175.1651510400334	172.2821208642105	174.483
Jul 24, 2024 00:00	174.711	174.8728761007069	170.478	173.874
Jul 23, 2024 00:00	176.359	176.3865520195712	172.088	174.7
Jul 22, 2024 00:00	177.2599074341915	177.3415301957948	173.75	176.353
Jul 19, 2024 00:00	177.063	177.5260820163206	168.732	169.168
Jul 18, 2024 00:00	176.4251012565131	177.676619992911	170.013	177.088
Jul 17, 2024 00:00	177.175	177.2049319902345	175.8343621399177	176.4271730010255
Jul 16, 2024 00:00	176.587	177.58	172.348	177.189
Jul 15, 2024 00:00	176.4226476912051	176.8752114322034	175.785	176.593
Jul 12, 2024 00:00	176.6510692443459	177.8688608791231	169.277	169.277
Jul 11, 2024 00:00	179.7033463354548	180.012325390304	172.514	176.598
Jul 10, 2024 00:00	179.725	180.0797469528215	175.675	179.712
Jul 09, 2024 00:00	179.152	179.8662696654681	169.696	179.7227973670385
Jul 08, 2024 00:00	179.417	179.9217192841136	177.816	179.155
Jul 05, 2024 00:00	179.239	179.5450846362684	176.017	176.213
Jul 04, 2024 00:00	179.3567365746788	179.4211821392169	178.405	179.223
Jul 03, 2024 00:00	178.6803989994132	179.5204281156736	178.212	179.345
Jul 02, 2024 00:00	178.7963459397039	178.9235677338757	177.89	178.66870483602
Jul 01, 2024 00:00	178.7130044379157	179.1790204444261	178.367	178.799
Jun 28, 2024 00:00	178.829	179.2264504054897	176.763	177.152
Jun 27, 2024 00:00	179.049	179.3	178.054	178.834
Jun 26, 2024 00:00	178.316	179.2514841981157	178.0963541666667	179.048
Jun 25, 2024 00:00	178.774	178.871	178.064	178.362
Jun 24, 2024 00:00	178.762	178.8676410753967	177.471	178.772
Jun 21, 2024 00:00	178.26	178.7260294025388	175.299	175.389
Jun 20, 2024 00:00	178.604	179.0726856684909	174.896	178.262
Jun 19, 2024 00:00	178.524	178.8737884534345	177.059	178.601
Jun 18, 2024 00:00	177.4939478731097	178.7620682031143	175.614	178.524
Jun 17, 2024 00:00	176.852	177.5166271103535	176.329	177.485
Jun 14, 2024 00:00	175.7445390056147	176.913699871847	174.149	174.3
Jun 13, 2024 00:00	175.3428270042194	175.7787469769942	174.131	175.736
Jun 12, 2024 00:00	174.98340765322	175.9758620331196	169.896	175.3392003971127
Jun 11, 2024 00:00	175.139	175.5327970810183	174.3393185528029	174.981
Jun 10, 2024 00:00	175.003	175.3109452736318	171.1378821623811	175.13
Jun 07, 2024 00:00	174.958	175.2555234358868	171.413	171.489
Jun 06, 2024 00:00	174.651	175.3804880565444	174.203	174.962
Jun 05, 2024 00:00	174.268	175.1517212244856	172.118	174.653103270667
Jun 04, 2024 00:00	174.36	174.735	172.929	174.2723959570097
Jun 03, 2024 00:00	174.3721315329497	174.6854333404884	173.079	174.374
May 31, 2024 00:00	173.7693526135609	174.3589743589744	170.868	171.14
May 30, 2024 00:00	172.586	173.767	171.7994923857868	173.76